,Cost Function Values,Minima Found,Other Info,Parameters
99,5.203756247596984,"[array([ -32.19915, -173.12898, -143.62052]), array([ -32.19915, -173.12898,  143.62052]), array([ -32.19915,  173.12898, -143.62052]), array([-32.19915, 173.12898, 143.62052]), array([  32.19915, -173.12898, -143.62052]), array([  32.19915, -173.12898,  143.62052]), array([  32.19915,  173.12898, -143.62052]), array([ 32.19915, 173.12898, 143.62052])]",,"[1.14942285e+04 4.04163332e+04 1.88749685e+05 5.54320569e+00
 6.74197836e-01 4.57533872e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
100,5.203756247596984,"[array([-50.15933, -78.22499, -87.34962]), array([-50.15933, -78.22499,  87.34962]), array([-50.15933,  78.22499, -87.34962]), array([-50.15933,  78.22499,  87.34962]), array([ 50.15933, -78.22499, -87.34962]), array([ 50.15933, -78.22499,  87.34962]), array([ 50.15933,  78.22499, -87.34962])]",,"[2.71713821e+04 3.71134509e+04 1.26696306e+04 5.39980858e+00
 3.03256611e+00 8.30255874e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
101,5.157226991210085,0,,"[1.68901e+05 1.11380e+05 1.36563e+05 3.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
102,5.201961883919859,"[array([-151.25806,  -68.41783,  -87.16077]), array([-151.25806,  -68.41783,   87.16077]), array([-151.25806,   68.41783,  -87.16077]), array([-151.25806,   68.41783,   87.16077]), array([151.25806, -68.41783, -87.16077]), array([151.25806, -68.41783,  87.16077]), array([151.25806,  68.41783, -87.16077])]",,"[1.83032e+05 5.61720e+04 3.03880e+04 4.00000e+00 6.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
103,5.157226991210085,0,,"[1.23858e+05 1.87023e+05 3.03489e+05 0.00000e+00 0.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
104,5.21817246863301,0,,"[1.15333e+05 9.39330e+04 1.02593e+05 4.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
105,5.252696214888012,0,,"[1.77604e+05 8.35300e+03 9.81910e+04 2.00000e+00 2.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
106,5.50567431312235,"[array([-101.1105 , -204.64481,  -97.40679]), array([-101.1105 , -204.64481,   97.40679]), array([-101.1105 ,  204.64481,  -97.40679]), array([-101.1105 ,  204.64481,   97.40679]), array([ 101.1105 , -204.64481,  -97.40679]), array([ 101.1105 , -204.64481,   97.40679]), array([101.1105 , 204.64481, -97.40679])]",,"[1.22680e+05 1.67518e+05 1.13857e+05 6.00000e+00 2.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
107,1000000.0,"[array([-134.89996,  -74.35388, -156.48802]), array([-134.89996,  -74.35388,  156.48802]), array([-134.89996,   74.35388, -156.48802]), array([-134.89996,   74.35388,  156.48802]), array([ 134.89996,  -74.35388, -156.48802]), array([134.89996, -74.35388, 156.48802]), array([ 134.89996,   74.35388, -156.48802])]",,"[1.45584e+05 5.52850e+04 1.46931e+05 4.00000e+00 5.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
108,5.355372846640297,"[array([ -69.74836, -201.72692, -124.967  ]), array([ -69.74836, -201.72692,  124.967  ]), array([ -69.74836,  201.72692, -124.967  ]), array([-69.74836, 201.72692, 124.967  ]), array([  69.74836, -201.72692, -124.967  ]), array([  69.74836, -201.72692,  124.967  ]), array([  69.74836,  201.72692, -124.967  ])]",,"[2.91890e+04 1.62775e+05 1.24934e+05 3.00000e+00 2.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
109,5.1636722534280475,0,,"[1.94563e+05 9.45130e+04 4.96880e+04 0.00000e+00 2.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
110,5.168383466402202,"[array([-127.85636, -188.07179, -118.93853]), array([-127.85636, -188.07179,  118.93853]), array([-127.85636,  188.07179, -118.93853]), array([-127.85636,  188.07179,  118.93853]), array([ 127.85636, -188.07179, -118.93853]), array([ 127.85636, -188.07179,  118.93853]), array([ 127.85636,  188.07179, -118.93853])]",,"[1.30778e+05 1.41484e+05 1.13171e+05 4.00000e+00 2.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
111,5.18154806826493,0,,"[1.74341e+05 1.14009e+05 5.23380e+04 0.00000e+00 1.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
112,5.483553624396031,"[array([-76.98376, -68.8295 , -62.14767]), array([-76.98376, -68.8295 ,  62.14767]), array([-76.98376,  68.8295 , -62.14767]), array([-76.98376,  68.8295 ,  62.14767]), array([ 76.98376, -68.8295 , -62.14767]), array([ 76.98376, -68.8295 ,  62.14767]), array([ 76.98376,  68.8295 , -62.14767])]",,"[7.1118e+04 2.8425e+04 2.3174e+04 6.0000e+00 3.0000e+00 3.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
113,5.1897164914923914,"[array([-130.20829, -118.19581,  -59.80176]), array([-130.20829, -118.19581,   59.80176]), array([-130.20829,  118.19581,  -59.80176]), array([-130.20829,  118.19581,   59.80176]), array([ 130.20829, -118.19581,  -59.80176]), array([ 130.20829, -118.19581,   59.80176]), array([130.20829, 118.19581, -59.80176])]",,"[1.69542e+05 1.11762e+05 1.43050e+04 5.00000e+00 4.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
114,5.1897164914923914,"[array([-110.60515,  -54.02037, -115.03478]), array([-110.60515,  -54.02037,  115.03478]), array([-110.60515,   54.02037, -115.03478]), array([-110.60515,   54.02037,  115.03478]), array([ 110.60515,  -54.02037, -115.03478]), array([110.60515, -54.02037, 115.03478]), array([ 110.60515,   54.02037, -115.03478])]",,"[4.8934e+04 5.8364e+04 7.9398e+04 2.0000e+00 1.0000e+01 3.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
115,5.1897164914923914,0,,"[1.15519e+05 4.72980e+04 8.46490e+04 0.00000e+00 6.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
116,5.1897164914923914,0,,"[1.18680e+04 1.86085e+05 2.98850e+04 0.00000e+00 1.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
117,5.1897164914923914,"[array([-155.97543, -149.87245,  -95.3463 ]), array([-155.97543, -149.87245,   95.3463 ]), array([-155.97543,  149.87245,  -95.3463 ]), array([-155.97543,  149.87245,   95.3463 ]), array([ 155.97543, -149.87245,  -95.3463 ]), array([ 155.97543, -149.87245,   95.3463 ]), array([155.97543, 149.87245, -95.3463 ])]",,"[1.45970e+05 8.98470e+04 1.09091e+05 3.00000e+00 2.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
118,5.1897164914923914,0,,"[3.04224e+05 7.83860e+04 2.27330e+04 0.00000e+00 2.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
119,1000000.0,0,,"[1.89576e+05 1.04581e+05 4.85630e+04 2.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
120,5.1897164914923914,"[array([-166.29041, -142.5535 , -119.03851]), array([-166.29041, -142.5535 ,  119.03851]), array([-166.29041,  142.5535 , -119.03851]), array([-166.29041,  142.5535 ,  119.03851]), array([ 166.29041, -142.5535 , -119.03851]), array([ 166.29041, -142.5535 ,  119.03851]), array([ 166.29041,  142.5535 , -119.03851])]",,"[5.53050e+04 1.62572e+05 8.50210e+04 1.00000e+00 4.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
121,5.1897164914923914,"[array([-121.14826, -131.82981, -223.12665]), array([-121.14826, -131.82981,  223.12665]), array([-121.14826,  131.82981, -223.12665]), array([-121.14826,  131.82981,  223.12665]), array([ 121.14826, -131.82981, -223.12665]), array([ 121.14826, -131.82981,  223.12665]), array([ 121.14826,  131.82981, -223.12665])]",,"[1.46769e+05 1.73791e+05 1.99142e+05 5.00000e+00 5.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
122,5.21189412985129,"[array([-216.9614 , -261.87736,  -12.96148]), array([-216.9614 , -261.87736,   12.96148]), array([-216.9614 ,  261.87736,  -12.96148]), array([-216.9614 ,  261.87736,   12.96148]), array([ 216.9614 , -261.87736,  -12.96148]), array([ 216.9614 , -261.87736,   12.96148]), array([216.9614 , 261.87736, -12.96148])]",,"[1.88289e+05 2.74319e+05 6.72000e+02 2.00000e+00 2.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
123,5.194033168120006,"[array([-143.17297,  -79.91323, -111.80489]), array([-143.17297,  -79.91323,  111.80489]), array([-143.17297,   79.91323, -111.80489]), array([-143.17297,   79.91323,  111.80489]), array([ 143.17297,  -79.91323, -111.80489]), array([143.17297, -79.91323, 111.80489]), array([ 143.17297,   79.91323, -111.80489])]",,"[4.09970e+04 5.10890e+04 1.50004e+05 1.00000e+00 4.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
124,5.194033168120006,"[array([-154.60595, -237.78562, -248.29821]), array([-154.60595, -237.78562,  248.29821]), array([-154.60595,  237.78562, -248.29821]), array([-154.60595,  237.78562,  248.29821]), array([ 154.60595, -237.78562, -248.29821]), array([ 154.60595, -237.78562,  248.29821]), array([ 154.60595,  237.78562, -248.29821])]",,"[4.78060e+04 1.13084e+05 1.23304e+05 1.00000e+00 1.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
125,5.194033168120006,"[array([-180.8563 ,  -57.66591,  -78.33901]), array([-180.8563 ,  -57.66591,   78.33901]), array([-180.8563 ,   57.66591,  -78.33901]), array([-180.8563 ,   57.66591,   78.33901]), array([180.8563 , -57.66591, -78.33901]), array([180.8563 , -57.66591,  78.33901]), array([180.8563 ,  57.66591, -78.33901])]",,"[6.5418e+04 4.6555e+04 6.1370e+04 1.0000e+00 7.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
126,5.194033168120006,"[array([-239.27704, -261.69066,  -70.44501]), array([-239.27704, -261.69066,   70.44501]), array([-239.27704,  261.69066,  -70.44501]), array([-239.27704,  261.69066,   70.44501]), array([ 239.27704, -261.69066,  -70.44501]), array([ 239.27704, -261.69066,   70.44501]), array([239.27704, 261.69066, -70.44501])]",,"[1.14507e+05 1.36964e+05 3.97000e+04 1.00000e+00 1.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
127,5.184535968876229,"[array([-227.65489,  -78.70726, -111.21825]), array([-227.65489,  -78.70726,  111.21825]), array([-227.65489,   78.70726, -111.21825]), array([-227.65489,   78.70726,  111.21825]), array([ 227.65489,  -78.70726, -111.21825]), array([227.65489, -78.70726, 111.21825]), array([ 227.65489,   78.70726, -111.21825])]",,"[2.07307e+05 7.43380e+04 9.89560e+04 2.00000e+00 6.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
128,5.217314989390368,"[array([-152.3729 ,  -79.93383, -146.67595]), array([-152.3729 ,  -79.93383,  146.67595]), array([-152.3729 ,   79.93383, -146.67595]), array([-152.3729 ,   79.93383,  146.67595]), array([ 152.3729 ,  -79.93383, -146.67595]), array([152.3729 , -79.93383, 146.67595]), array([ 152.3729 ,   79.93383, -146.67595]), array([152.3729 ,  79.93383, 146.67595])]",,"[9.28700e+04 7.66730e+04 1.29083e+05 2.00000e+00 6.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
129,5.195381773807266,"[array([ -50.01562,  -63.10309, -168.59864]), array([-50.01562, -63.10309, 168.59864]), array([ -50.01562,   63.10309, -168.59864]), array([-50.01562,  63.10309, 168.59864]), array([  50.01562,  -63.10309, -168.59864]), array([ 50.01562, -63.10309, 168.59864]), array([  50.01562,   63.10309, -168.59864])]",,"[4.0025e+04 1.5928e+04 5.6851e+04 8.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
130,5.172844642710316,"[array([-105.11244, -299.45367, -128.37121]), array([-105.11244, -299.45367,  128.37121]), array([-105.11244,  299.45367, -128.37121]), array([-105.11244,  299.45367,  128.37121]), array([ 105.11244, -299.45367, -128.37121]), array([ 105.11244, -299.45367,  128.37121]), array([ 105.11244,  299.45367, -128.37121])]",,"[8.83890e+04 1.79345e+05 1.97750e+05 4.00000e+00 1.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
131,1000000.0,"[array([ -66.68208, -137.54817, -142.58506]), array([ -66.68208, -137.54817,  142.58506]), array([ -66.68208,  137.54817, -142.58506]), array([-66.68208, 137.54817, 142.58506]), array([  66.68208, -137.54817, -142.58506]), array([  66.68208, -137.54817,  142.58506]), array([  66.68208,  137.54817, -142.58506])]",,"[1.77860e+04 1.13517e+05 1.21983e+05 2.00000e+00 3.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
132,5.189342977292905,0,,"[1.32963e+05 6.98470e+04 1.88037e+05 1.00000e+00 0.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
133,5.64455327053863,0,,"[1.44417e+05 1.80212e+05 1.43966e+05 2.00000e+00 5.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
134,5.394843722144202,0,,"[1.68577e+05 7.30160e+04 1.59603e+05 1.00000e+00 6.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
135,5.1961817192058355,"[array([ -96.73805, -153.88307,  -62.57555]), array([ -96.73805, -153.88307,   62.57555]), array([-96.73805, 153.88307, -62.57555]), array([-96.73805, 153.88307,  62.57555]), array([  96.73805, -153.88307,  -62.57555]), array([  96.73805, -153.88307,   62.57555]), array([ 96.73805, 153.88307, -62.57555])]",,"[3.7433e+04 9.4720e+04 3.9157e+04 2.0000e+00 2.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
136,5.196330277453935,"[array([-106.93035, -107.7859 ,  -73.5544 ]), array([-106.93035, -107.7859 ,   73.5544 ]), array([-106.93035,  107.7859 ,  -73.5544 ]), array([-106.93035,  107.7859 ,   73.5544 ]), array([ 106.93035, -107.7859 ,  -73.5544 ]), array([ 106.93035, -107.7859 ,   73.5544 ]), array([106.93035, 107.7859 , -73.5544 ])]",,"[1.14341e+05 1.16178e+05 6.49230e+04 5.00000e+00 5.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
137,5.197205764925976,0,,"[1.62583e+05 6.46780e+04 1.19157e+05 5.00000e+00 0.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
138,5.200135728341818,"[array([-219.20538, -117.92794,  -38.93071]), array([-219.20538, -117.92794,   38.93071]), array([-219.20538,  117.92794,  -38.93071]), array([-219.20538,  117.92794,   38.93071]), array([ 219.20538, -117.92794,  -38.93071]), array([ 219.20538, -117.92794,   38.93071]), array([219.20538, 117.92794, -38.93071])]",,"[9.6102e+04 5.5628e+04 1.5156e+04 1.0000e+00 2.0000e+00 5.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
139,5.48233214468406,"[array([-99.00337, -88.16037, -77.07572]), array([-99.00337, -88.16037,  77.07572]), array([-99.00337,  88.16037, -77.07572]), array([-99.00337,  88.16037,  77.07572]), array([ 99.00337, -88.16037, -77.07572]), array([ 99.00337, -88.16037,  77.07572]), array([ 99.00337,  88.16037, -77.07572])]",,"[5.8810e+04 9.3267e+04 7.1288e+04 3.0000e+00 6.0000e+00 6.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
140,5.201383825821303,"[array([ -63.49541,  -96.97165, -273.67271]), array([-63.49541, -96.97165, 273.67271]), array([ -63.49541,   96.97165, -273.67271]), array([-63.49541,  96.97165, 273.67271]), array([  63.49541,  -96.97165, -273.67271]), array([ 63.49541, -96.97165, 273.67271]), array([  63.49541,   96.97165, -273.67271])]",,"[4.83800e+04 1.12842e+05 2.99587e+05 6.00000e+00 6.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
141,5.2024779944431225,"[array([-141.63274,  -95.17248,  -32.41399]), array([-141.63274,  -95.17248,   32.41399]), array([-141.63274,   95.17248,  -32.41399]), array([-141.63274,   95.17248,   32.41399]), array([141.63274, -95.17248, -32.41399]), array([141.63274, -95.17248,  32.41399]), array([141.63274,  95.17248, -32.41399])]",,"[1.20359e+05 9.05780e+04 1.26080e+04 3.00000e+00 5.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
142,5.202766868445281,0,,"[1.97008e+05 1.86459e+05 1.74430e+04 0.00000e+00 6.00000e+00 4.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
143,5.232813674375027,"[array([-153.45195, -217.84915, -159.69111]), array([-153.45195, -217.84915,  159.69111]), array([-153.45195,  217.84915, -159.69111]), array([-153.45195,  217.84915,  159.69111]), array([ 153.45195, -217.84915, -159.69111]), array([ 153.45195, -217.84915,  159.69111]), array([ 153.45195,  217.84915, -159.69111])]",,"[1.88380e+05 1.89833e+05 1.02005e+05 4.00000e+00 2.00000e+00 2.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
144,5.202766868445281,"[array([-210.57065, -149.38373,  -95.27242]), array([-210.57065, -149.38373,   95.27242]), array([-210.57065,  149.38373,  -95.27242]), array([-210.57065,  149.38373,   95.27242]), array([ 210.57065, -149.38373,  -95.27242]), array([ 210.57065, -149.38373,   95.27242]), array([210.57065, 149.38373, -95.27242])]",,"[8.86800e+04 1.33893e+05 5.44610e+04 1.00000e+00 3.00000e+00 3.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
145,5.203157799829449,"[array([ -87.12969, -208.73278, -154.86672]), array([ -87.12969, -208.73278,  154.86672]), array([ -87.12969,  208.73278, -154.86672]), array([-87.12969, 208.73278, 154.86672]), array([  87.12969, -208.73278, -154.86672]), array([  87.12969, -208.73278,  154.86672]), array([  87.12969,  208.73278, -154.86672])]",,"[9.10990e+04 3.48555e+05 2.39837e+05 6.00000e+00 4.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
146,5.203157799829449,0,,"[1.16978e+05 1.83148e+05 6.56860e+04 5.00000e+00 0.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
147,5.758751487127419,"[array([ -52.28169, -133.87868, -120.8586 ]), array([ -52.28169, -133.87868,  120.8586 ]), array([ -52.28169,  133.87868, -120.8586 ]), array([-52.28169, 133.87868, 120.8586 ]), array([  52.28169, -133.87868, -120.8586 ]), array([  52.28169, -133.87868,  120.8586 ]), array([  52.28169,  133.87868, -120.8586 ])]",,"[2.18670e+04 1.79235e+05 1.46068e+05 4.00000e+00 5.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
148,5.203157799829449,"[array([-236.42546,  -89.73907, -131.48612]), array([-236.42546,  -89.73907,  131.48612]), array([-236.42546,   89.73907, -131.48612]), array([-236.42546,   89.73907,  131.48612]), array([ 236.42546,  -89.73907, -131.48612]), array([236.42546, -89.73907, 131.48612]), array([ 236.42546,   89.73907, -131.48612])]",,"[1.11794e+05 8.05310e+04 1.72886e+05 1.00000e+00 5.00000e+00 5.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
149,5.203157799829449,0,,"[2.54680e+04 1.31671e+05 8.79360e+04 1.00000e+00 2.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
150,5.300794280901895,0,,"[1.17676e+05 1.71067e+05 1.83355e+05 0.00000e+00 3.00000e+00 6.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
151,5.203157799829449,0,,"[1.12516e+05 4.75390e+04 9.69460e+04 5.00000e+00 4.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
152,5.203756247596984,"[array([-211.52068, -120.19879,  -53.63418]), array([-211.52068, -120.19879,   53.63418]), array([-211.52068,  120.19879,  -53.63418]), array([-211.52068,  120.19879,   53.63418]), array([ 211.52068, -120.19879,  -53.63418]), array([ 211.52068, -120.19879,   53.63418]), array([211.52068, 120.19879, -53.63418])]",,"[8.9482e+04 5.7791e+04 2.3013e+04 1.0000e+00 2.0000e+00 4.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
153,5.203756247596984,0,,"[2.96290e+04 2.22930e+04 1.62321e+05 2.00000e+00 2.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
154,5.250945152339344,0,,"[2.24300e+04 1.61883e+05 1.02294e+05 1.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
155,5.203756247596984,"[array([-166.71233,  -50.15974,  -67.45739]), array([-166.71233,  -50.15974,   67.45739]), array([-166.71233,   50.15974,  -67.45739]), array([-166.71233,   50.15974,   67.45739]), array([166.71233, -50.15974, -67.45739]), array([166.71233, -50.15974,  67.45739]), array([166.71233,  50.15974, -67.45739])]",,"[5.5586e+04 2.5160e+04 5.4606e+04 1.0000e+00 5.0000e+00 6.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
156,5.203245435359284,0,,"[1.19372e+05 1.01126e+05 1.26928e+05 2.00000e+00 6.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00]"
